Latitude,Longitude,Timestamp,Latitude (2),Longitude (2),Timestamp (2),Latitude (3),Longitude (3),Timestamp (3),Latitude (4),Longitude (4),Timestamp (4),Pow(Latitude_$2),Pow(Longitude_$2),Pow(Timestamp_$2),Pow(Latitude (2)_$2),Pow(Longitude (2)_$2),Pow(Timestamp (2)_$2),Pow(Latitude (3)_$2),Pow(Longitude (3)_$2),Pow(Timestamp (3)_$2),Pow(Latitude (4)_$2),Pow(Longitude (4)_$2),Pow(Timestamp (4)_$2),Scored Labels,Scored Labels (2)
50.377506,-4.148061,0.0469121140142518,50.378542,-4.159241,0.200347826086957,50.376965,-4.145286,0.0434992750120831,50.3698,-4.14152,0.734613145171145,0.0432259411306881,0.077962796012263,0.0469120897366918,0.146562273425051,0.416873363432574,0.200347677890649,0.0895886534514424,0.051784008130713,0.0434992473417534,0.00682084727063295,0.988272645116498,0.731784097054207,50.3775278721729,
50.383479,-4.165785,0.958432304038005,,,,50.381525,-4.16406,0.716771387143548,,,,0.878839676698555,0.972680602433673,0.958432282383758,,,,0.638709306522823,0.894074847610552,0.716771251988278,,,,,
50.382761,-4.164936,0.913895486935867,,,,50.380725,-4.163436,0.684388593523441,,,,0.778387315660745,0.929735598799998,0.913895444226318,,,,0.542368754841051,0.866018092399238,0.684388449741223,,,,,
50.377549,-4.153723,0.219714964370546,50.380339,-4.163212,0.307478260869565,50.377284,-4.150771,0.182213629772837,,,,0.0492412225624164,0.363369163516839,0.21971487141805,0.399083681857361,0.734168961875719,0.307478063853189,0.128001398038475,0.29747361185497,0.182213530615886,,,,,
50.377394,-4.149795,0.100356294536817,50.378528,-4.16089,0.23304347826087,50.377317,-4.146979,0.0845819236346061,51.3832,-2.362,0.35333843899315,0.0275582554591009,0.165327769732435,0.100356245583796,0.144594974495906,0.548596974888308,0.233043312887153,0.131975144119271,0.127583893931687,0.0845818721271154,0.913614970095819,0.319804194051694,0.350022777668373,50.3773747034047,
,,,,,,50.382981,-4.165344,0.785403576607057,,,,,,,,,,0.81405303632349,0.951820244610866,0.785403464405271,,,,,
,,,,,,50.382519,-4.164751,0.761237312711455,,,,,,,,,,0.758414573214762,0.925149013152967,0.761237191701836,,,,,-4.1483627953053
50.377365,-4.149992,0.106294536817102,50.378526,-4.16109,0.237217391304348,50.377358,-4.147191,0.0894151764137264,50.3725,-4.13416,0.347976597538962,0.0235014496672744,0.175255627277804,0.106294485296316,0.144313931836228,0.564576706200278,0.237217223893842,0.136912226210904,0.137077849920028,0.089415122256435,0.00921281986913494,0.984754521743128,0.344684175862895,50.3773798200207,
50.382639,-4.164747,0.905581947743468,,,,50.380557,-4.163385,0.677622039632673,,,,0.761318950916245,0.920176594836132,0.905581901368438,,,,0.522137433348377,0.863725178085022,0.677621894177352,,,,,-4.14806257695511
50.38025,-4.163121,0.768408551068884,,,,50.378521,-4.161372,0.569357177380377,,,,0.427095120947067,0.83795673394029,0.768408454634286,,,,0.276958447808147,0.773244934563522,0.56935701415333,,,,,
50.377798,-4.154473,0.2458432304038,50.380825,-4.163576,0.324521739130435,50.377275,-4.151618,0.201063315611406,,,,0.0840739997074258,0.401203869248819,0.245843129890946,0.467379833898762,0.7632688755473,0.324521536328238,0.126917649558446,0.33544224026946,0.201063208676278,,,,,
50.377436,-4.147281,0.0201900237529691,50.377833,-4.15463,0.0139130434782609,50.376566,-4.14465,0.0222329627839536,51.4536,-2.59252,0.840872538975251,0.0334336335043111,0.0386755793340999,0.0201900129873206,0.0469333220133897,0.0488196421494346,0.0139130307672106,0.041542961074095,0.0233166795625612,0.0222329483175219,0.977280123158315,0.385773172421886,0.838930859525327,50.3773619085947,
50.381446,-4.163962,0.831353919239905,,,,50.379427,-4.162515,0.625906234896085,,,,0.594414906610574,0.880478495994648,0.831353843219598,,,,0.386059464367731,0.824615083737281,0.625906078991118,,,,,
50.379529,-4.162591,0.729809976247031,,,,50.378581,-4.16015,0.539874335427743,,,,0.326229510309684,0.811163840485744,0.729809869301051,,,,0.284183620026917,0.718339871816384,0.539874170058102,,,,,-4.14686499178139
50.378147,-4.161541,0.654988123515439,,,,50.378112,-4.158347,0.471725471242146,,,,0.132896133744949,0.758093653098268,0.654988000997153,,,,0.227707086435746,0.637359640745458,0.471725305339936,,,,,
50.378144,-4.155553,0.307600950118765,50.381698,-4.164054,0.350260869565217,50.377399,-4.152983,0.233446109231513,,,,0.132476457799246,0.455697845943933,0.307600834662531,0.590061613488596,0.801486362585181,0.350260659035729,0.14184931231947,0.396647654751637,0.233445990140537,,,,,
50.377432,-4.160329,0.593230403800475,50.384119,-4.166334,0.42504347826087,50.377981,-4.157155,0.339294345094248,,,,0.0328740734790594,0.696852140237378,0.59323027293765,0.9302933408024,0.983839351465125,0.425043252146496,0.211932285063805,0.58384123739445,0.339294195850249,,,,,
50.381076,-4.163698,0.811163895486936,,,,50.37907,-4.162264,0.605123247945868,,,,0.542651672336201,0.867129479304574,0.811163812423868,,,,0.343069094462918,0.81333311595712,0.605123088887087,,,,,
50.37751,-4.148682,0.0676959619952494,50.378532,-4.159864,0.213217391304348,50.377119,-4.145928,0.0599323344610923,51.4588,-0.971998,0.574790873175891,0.0437855019779965,0.109246747328443,0.0676959277520272,0.145157059848241,0.466633030023312,0.213217236092495,0.108132706676636,0.0805243264082515,0.0599322969533134,0.981986119923572,0.0521276467782774,0.571244253063663,50.3773005777612,
50.377436,-4.14798,0.0415676959619952,50.378565,-4.159285,0.19895652173913,50.376906,-4.145166,0.0401159980666989,50.3698,-4.14152,0.734616335366049,0.0334336335043111,0.073882625881798,0.0415676743672479,0.149794265710409,0.420387445211934,0.198956374298163,0.0824841285987357,0.0464124797358567,0.0401159724662241,0.00682084727063295,0.988272645116498,0.731787308971355,50.377474705601,
50.381743,-4.164164,0.846793349168646,,,,50.379713,-4.162696,0.640405993233446,,,,0.635965669708187,0.89069308789803,0.846793278781479,,,,0.420500148558923,0.832751108184095,0.640405839889916,,,,,-4.15086056719868
50.377793,-4.158396,0.531472684085511,50.383004,-4.165353,0.391652173913043,50.37807,-4.155259,0.294828419526341,,,,0.0833745446570215,0.599215913945966,0.531472549085627,0.773596400396964,0.905367343984466,0.391651953491145,0.222649512062888,0.49874626166478,0.294828281139747,,,,,
50.377802,-4.158346,0.529691211401425,50.382988,-4.165318,0.39095652173913,50.378049,-4.155221,0.293861768970517,,,,0.0846335637981333,0.596691005721073,0.529691076349944,0.7713478596733,0.902567970549321,0.390956301465673,0.2201207264572,0.497041168451102,0.293861630811299,,,,,
50.377448,-4.146935,0.00890736342042755,50.377681,-4.154361,0.00695652173913044,50.37644,-4.144369,0.0130497825036249,51.4787,-3.17941,0.922459706771213,0.0351123138452456,0.0212505385371648,0.00890735859029571,0.0255744063480012,0.0273604495396615,0.00695651538360529,0.0263707162255304,0.0107405247283782,0.013049773939755,1,0.581435550108924,0.921421755236508,50.3775545067841,
50.384255,-4.16627,0.995843230403801,,,,50.382289,-4.164491,0.746254229096182,,,,0.987408183521541,0.99721730679932,0.995843228130743,,,,0.730715961453589,0.913456247409943,0.746254103011104,,,,,
50.378172,-4.156707,0.344418052256532,50.382295,-4.164522,0.36904347826087,50.377575,-4.154024,0.258579023682939,,,,0.13639343426543,0.513941322686177,0.344417929843067,0.67395862484144,0.83890857120122,0.369043262806564,0.16304270321329,0.443338713996547,0.258578896052494,,,,,-4.15008312282558
50.378268,-4.16166,0.661520190023753,,,,50.378238,-4.158428,0.47752537457709,,,,0.149823084391138,0.7641076016393,0.66152006867314,,,,0.242879834853773,0.640996934625155,0.477525208505042,,,,,
50.38177,-4.164177,0.847980997624703,,,,50.37975,-4.162719,0.641855969067182,,,,0.639743023953999,0.891350479595309,0.847980927761176,,,,0.424955775831761,0.83378499297775,0.64185581601961,,,,,
50.381858,-4.16426,0.852137767220903,,,,50.379845,-4.162794,0.646205896568391,,,,0.652054414805359,0.895547721120428,0.852137698945495,,,,0.43639591489774,0.837156396120275,0.64620574440869,,,,,-4.14718096112958
50.378052,-4.155191,0.293942992874109,50.38144,-4.163926,0.342260869565217,50.377352,-4.15255,0.22329627839536,,,,0.119606407595693,0.437430694098109,0.293942880349143,0.553804921253977,0.791251961039638,0.342260661287216,0.136189726141948,0.377230131892247,0.223296162965867,,,,,-4.14896063250667
50.37733,-4.15057,0.124703087885986,50.37855,-4.161687,0.249391304347826,50.377413,-4.147805,0.103431609473175,50.3701,-4.12684,0.297373388971231,0.0186053078569356,0.204386781999881,0.124703028679103,0.147686444486784,0.612280772370346,0.249391131159053,0.14353514752044,0.164577234373829,0.103431547719052,0.00708661567220687,0.981261725390431,0.294341390852306,50.3773182933818,
50.377316,-4.150713,0.131235154394299,50.378624,-4.161856,0.252521739130435,50.377427,-4.147995,0.108264862252296,50.3701,-4.12684,0.267933304347492,0.0166468520853,0.211594596825763,0.131235092539002,0.158085035275388,0.625786181383015,0.252521564500031,0.145220983190441,0.173087640681247,0.108264798007627,0.00708661567220687,0.981261725390431,0.265087011502764,50.3773091977677,
50.377542,-4.159656,0.573634204275534,50.383745,-4.165988,0.414260869565217,50.378096,-4.156563,0.324794586756887,,,,0.0482619903513298,0.662853623440058,0.573634071670961,0.87773272495775,0.956160061019331,0.414260645092642,0.225780390939114,0.557267330041032,0.324794440764264,,,,,
50.381508,-4.16401,0.834916864608076,,,,50.379483,-4.162576,0.629289511841469,,,,0.603088783054873,0.882905680870632,0.834916789865144,,,,0.392803079445409,0.827357019304107,0.629289356573985,,,,,
50.377456,-4.149156,0.081353919239905,50.378526,-4.1603,0.222608695652174,50.377143,-4.146395,0.0720154664088932,50.3859,-4.06035,0.452925540154478,0.0362314342947811,0.133128470346409,0.0813538787385685,0.144313931836228,0.501461242506261,0.222608535542354,0.111022694102728,0.10143324209824,0.0720154219182885,0.0210859884757439,0.949818957934702,0.449329906121969,50.377425316367,
50.377439,-4.147079,0.0142517814726841,50.37775,-4.154489,0.00973913043478261,50.376501,-4.1445,0.0169163847269212,50.4028,-4.11865,0.918911243992464,0.0338533035522933,0.0285024020190943,0.0142517738618912,0.0352702219192275,0.0375713418907087,0.00973912153704741,0.0337160046272661,0.0166033235545884,0.0169163736609984,0.0360648609203491,0.977361138716275,0.917829968312955,50.3774553328509,
50.37777,-4.158486,0.534441805225653,50.383048,-4.165436,0.393391304347826,50.378097,-4.155362,0.297245045915901,,,,0.0801570523200799,0.603760825256374,0.534441670311764,0.779779891068185,0.912005952162142,0.393391083583479,0.225900809389412,0.503368040105499,0.297244906881241,,,,,
,,,,,,50.382645,-4.164862,0.767037216046399,,,,,,,,,,0.773588648918778,0.93014114703082,0.767037097096514,,,,,-4.14959339776742
50.382924,-4.165165,0.925178147268409,,,,50.380948,-4.163614,0.69357177380377,,,,0.80119183469401,0.941318253597275,0.925178109680212,,,,0.569223529841054,0.874021033033687,0.69357163232063,,,,,
50.378074,-4.157085,0.356294536817102,50.382523,-4.16476,0.376347826086957,50.377709,-4.154387,0.269212179797003,,,,0.12268402615847,0.533022858125869,0.356294412497104,0.705999956838292,0.857941136669397,0.376347608930755,0.179178630017045,0.45962278613741,0.269212048789526,,,,,
50.377856,-4.154735,0.273159144893112,50.381069,-4.163714,0.331478260869565,50.377286,-4.151985,0.208313194780087,,,,0.0921876833631071,0.414422403037349,0.273159037245691,0.501668685395692,0.774301925514067,0.331478055837966,0.128242231059642,0.351896223941439,0.208313085024857,,,,,-4.14988302660784
50.378175,-4.161571,0.656769596199525,,,,50.37814,-4.158365,0.473175447075882,,,,0.136813110444743,0.75960975836735,0.656769474026381,,,,0.231078805026759,0.638167922151442,0.473175281151119,,,,,-4.14944505323717
50.377877,-4.16132,0.640142517814727,,,,50.3779,-4.158099,0.461092315128081,,,,0.0951253987142587,0.746925347762363,0.640142392909498,,,,0.202178420769064,0.626223675333385,0.461092149736311,,,,,
,,,,,,50.383741,-4.165961,0.818269695505075,,,,,,,,,,0.905580622390281,0.979574949790218,0.818269596514576,,,,,
50.380755,-4.163484,0.794536817102138,,,,50.378773,-4.162038,0.592073465442243,,,,0.497743877053637,0.856309306576033,0.79453672856723,,,,0.307304228954629,0.803175432203703,0.592073304675376,,,,,-4.14815772585376
50.378044,-4.157286,0.363420427553444,50.382641,-4.164832,0.379826086956522,50.377769,-4.154568,0.274528757854036,,,,0.118487273907381,0.543170095513524,0.363420302167805,0.722582808409081,0.863699101859766,0.379825869000809,0.186403685781151,0.467742923994256,0.274528625277483,,,,,
50.37816,-4.156047,0.323634204275534,50.381953,-4.164275,0.358608695652174,50.37745,-4.153412,0.243595940067666,,,,0.134714729799465,0.480628515761205,0.323634085565434,0.625896898720469,0.819157437012933,0.358608482825631,0.147990571380232,0.415887797611211,0.243595817394835,,,,,
50.384279,-4.166287,0.997030878859858,,,,50.382315,-4.164532,0.747704204929918,,,,0.990765999048939,0.998077408048002,0.997030877208288,,,,0.733847102531073,0.915300058142867,0.74770407937968,,,,,-4.14855463201671
50.383382,-4.165734,0.953681710213777,,,,50.381442,-4.163968,0.712904784920251,,,,0.865268730918269,0.970100620120154,0.953681686269273,,,,0.628713903160841,0.889938010462905,0.712904648683794,,,,,
50.377452,-4.153189,0.203681710213777,50.380033,-4.162989,0.298086956521739,50.377303,-4.15033,0.169647172547124,,,,0.0356718740472837,0.336435016248798,0.203681622276418,0.356082738939965,0.716342524280895,0.298086762970649,0.13028931213087,0.277707888706438,0.169647078814508,,,,,
,,,,,,50.38442,-4.166415,1,,,,,,,,,,0.987354462433338,1,1,,,,,-4.15119918519967
50.377579,-4.159462,0.567695961995249,50.383631,-4.165893,0.410434782608696,50.378125,-4.156374,0.320444659255679,,,,0.0534379335780768,0.653054180736022,0.56769582892514,0.861711652262184,0.948560658069641,0.410434558751969,0.2292725269766,0.548784227552031,0.320444514286244,,,,,
50.380873,-4.163559,0.800475059382423,,,,50.378904,-4.162123,0.596906718221363,,,,0.514252005301608,0.860101359887275,0.800474972780776,,,,0.32307927832372,0.806995735276313,0.596906558069426,,,,,
50.377459,-4.147426,0.0249406175771971,50.377897,-4.154773,0.016695652173913,50.376648,-4.144766,0.0265828902851619,50.3701,-4.12684,0.817885904117075,0.0366511045094476,0.0459784131108237,0.0249406044050823,0.0559265689414297,0.0602278826789052,0.01669563697796,0.0514169820760381,0.0285085081431944,0.0265828730437344,0.00708661567220687,0.981261725390431,0.815724487347455,50.3774207320287,
50.381907,-4.164312,0.854513064133017,,,,50.379916,-4.16284,0.649105848235863,,,,0.658909630395347,0.898177360845036,0.854512996709192,,,,0.444945927654223,0.839224220100275,0.64910569658845,,,,,
50.379006,-4.162173,0.700118764845606,,,,50.378514,-4.15942,0.511841469308845,,,,0.253064374292265,0.790035247560041,0.700118651070923,,,,0.276115511610254,0.685548305550053,0.511841302968472,,,,,
50.382166,-4.164461,0.865795724465558,,,,50.380096,-4.163038,0.658289028516191,,,,0.695144452127865,0.905712471902285,0.865795661478147,,,,0.466622070329352,0.848125114604843,0.658288878769718,,,,,
,,,,,,50.383714,-4.165937,0.817303044949251,,,,,,,,,,0.902328960810316,0.978495273394006,0.817302945549107,,,,,
50.378328,-4.161698,0.663895486935867,,,,50.378296,-4.158472,0.479458675688739,,,,0.158216628715716,0.766028058406576,0.663895365947595,,,,0.249864128625405,0.642972778280716,0.479458509560077,,,,,
50.378138,-4.155446,0.304038004750594,50.381649,-4.164016,0.348173913043478,50.377386,-4.152876,0.231029482841953,,,,0.131637105982975,0.450298273511951,0.304037890071801,0.583175638278162,0.798447991791211,0.348173703073926,0.140283894337794,0.391849140902567,0.231029364558298,,,,,
50.377894,-4.154672,0.254750593824228,50.380993,-4.163681,0.329391304347826,50.377281,-4.151875,0.205896568390527,,,,0.0975035501331791,0.411243824514786,0.254750490927452,0.490988533515422,0.771663554211405,0.329391099990778,0.127640148524117,0.346964359575628,0.205896459522246,,,,,
50.3774,-4.16093,0.614608076009501,50.384583,-4.166435,0.964521739130435,50.377949,-4.157342,0.437892701788304,,,,0.0283975948801201,0.727218020505672,0.61460794762496,0.995502775472983,0.991919577793595,0.964521707445438,0.208078904703376,0.592236146690366,0.437892537951792,,,,,
50.380898,-4.163582,0.802256532066508,,,,50.378934,-4.162148,0.598356694055099,,,,0.517749495063094,0.861264269922027,0.802256446005701,,,,0.326691890822528,0.808119368675199,0.598356534039864,,,,,-4.14929270137016
50.378146,-4.1555,0.305819477434679,50.381681,-4.164018,0.349217391304348,50.377393,-4.152935,0.232479458675689,,,,0.132756241760523,0.453023273997119,0.305819362318242,0.587672600922307,0.79860790535228,0.349217181026174,0.141126811662458,0.394495035117296,0.232479339891716,,,,,
50.377238,-4.146513,0.000593824228028504,50.377499,-4.154131,0.000347826086956522,50.376265,-4.144199,0.00241662638956017,50.3701,-4.12684,0.991714367381991,0.00573546560533408,0,0.0005938238538339,0,0.00901354288602049,0.000347825754853448,0.00529821688777707,0.00313258879397134,0.00241662478596333,0.00708661567220687,0.981261725390431,0.991595129429687,50.3771733035155,
,,,,,,50.383776,-4.165984,0.819719671338811,,,,,,,,,,0.909795741845101,0.980609645506521,0.81971957296278,,,,,
50.384307,-4.166301,0.998218527315915,,,,50.382332,-4.164578,0.749637506041566,,,,0.994683452520827,0.998785729358607,0.998218526285833,,,,0.73589438795504,0.917368745451216,0.749637381071736,,,,,
50.377591,-4.146855,0.00356294536817102,50.377612,-4.154294,0.00208695652173913,50.376307,-4.144211,0.00579990333494442,50.3701,-4.12684,0.947586063763863,0.0551166186846677,0.0172218342995616,0.00356294341654861,0.0158786040559825,0.0220158110106903,0.00208695458642796,0.010355610052956,0.0036696093287058,0.0057998995022375,0.00708661567220687,0.981261725390431,0.946865341941387,50.3774455581344,
50.37743,-4.149539,0.0932304038004751,50.378526,-4.160637,0.228521739130435,50.377249,-4.14673,0.0782986950217496,50.3701,-4.12684,0.407397302627303,0.0325942934828495,0.152427298587489,0.0932303579679114,0.144313931836228,0.528383715130347,0.228521576010997,0.123786821705594,0.116433593708125,0.0782986469828881,0.00708661567220687,0.981261725390431,0.403893948779906,50.3774204414644,
,,,,,,50.383299,-4.165682,0.799420009666506,,,,,,,,,,0.852349937245541,0.967024095818724,0.799419902926809,,,,,
50.378144,-4.15561,0.30938242280285,50.381733,-4.164079,0.351304347826087,50.37741,-4.153033,0.234412759787337,,,,0.132476457799246,0.458574310447902,0.309382307006819,0.594980171310448,0.803485305860578,0.351304136987976,0.143173897081062,0.398889993327399,0.234412640309731,,,,,-4.14667841219119
50.377393,-4.160625,0.60332541567696,50.384297,-4.166463,0.430608695652174,50.378026,-4.157304,0.42290961817303,,,,0.0274183655651736,0.711807167043148,0.603325285987153,0.955308958103567,0.99415967521666,0.430608468808732,0.217351105337356,0.590530198722423,0.422909455710893,,,,,-4.15116305368042
50.37878,-4.161996,0.687648456057007,,,,50.378572,-4.159012,0.501691638472692,,,,0.221448317270454,0.781089090492909,0.687648339572783,,,,0.283099843645747,0.66722347132609,0.501691472051306,,,,,
50.377423,-4.152981,0.197149643705463,50.379903,-4.162881,0.293565217391304,50.377337,-4.150148,0.165297245045916,,,,0.0316150635857706,0.325944749926449,0.197149557927277,0.33781444354774,0.707709435834296,0.29356502552142,0.134383476344566,0.269551218343568,0.165297153212392,,,,,-4.14676037971763
,,,,,,50.382865,-4.165092,0.777187046882552,,,,,,,,,,0.80008315779121,0.940485631687106,0.77718693159692,,,,,
50.3775,-4.161059,0.620546318289786,,,,50.377906,-4.157541,0.442725954567424,,,,0.042386599943699,0.733736393549154,0.620546190664325,,,,0.20290092869797,0.601170181486027,0.442725790310684,,,,,
,,,,,,50.382444,-4.164664,0.755920734654422,,,,,,,,,,0.749382403311968,0.92123635258162,0.755920611869521,,,,,
50.377539,-4.148412,0.0605700712589074,50.378545,-4.15964,0.208347826086957,50.377081,-4.145654,0.0536491058482359,50.3859,-4.06035,0.633324996140875,0.0478423194453022,0.0956444539339274,0.060570040429688,0.146983837552826,0.448741055854009,0.208347673518793,0.103556896066679,0.068257664838385,0.0536490720479689,0.0210859884757439,0.949818957934702,0.629955149277686,50.3775339690204,-4.15135207470346
50.377423,-4.147732,0.0350356294536817,50.378004,-4.157185,0.0733913043478261,50.3768,-4.144958,0.0333494441759304,50.3859,-4.06035,0.75582439163264,0.0316150635857706,0.0613907485525292,0.0350356110944394,0.0709621791676771,0.252711358670489,0.0733912414374857,0.0697200879031627,0.0371021988807543,0.0333494227151655,0.0210859884757439,0.949818957934702,0.753146300122069,50.3774201239275,
50.382704,-4.164862,0.910332541567696,,,,50.380665,-4.163411,0.681971967133881,,,,0.770412746660307,0.925992868327746,0.910332497287226,,,,0.535143275134729,0.864894111284692,0.681971822725688,,,,,-4.15059651965691
50.377313,-4.151476,0.152612826603325,50.379038,-4.162242,0.266086956521739,50.377511,-4.148652,0.131464475592073,50.3701,-4.12684,0.0122848564570679,0.0162271830620475,0.250057274679507,0.152612756462987,0.216261216855655,0.656634912027385,0.266086775873494,0.15533600704816,0.202518734463735,0.131464399599818,0.00708661567220687,0.981261725390431,0.0121087788895506,50.3773119424837,
,,,,,,50.383559,-4.16583,0.809086515224746,,,,,,,,,,0.883662048422855,0.973681791809887,0.809086412422246,,,,,
50.377336,-4.15044,0.119358669833729,50.378508,-4.161551,0.24695652173913,50.377397,-4.147645,0.0995650072498792,50.3701,-4.12684,0.303428805757053,0.019444646211554,0.197834438557852,0.119358612820417,0.141784548401426,0.601412912476173,0.246956349671627,0.141608478758074,0.157410878792215,0.0995649475996711,0.00708661567220687,0.981261725390431,0.300361729671019,50.3773224658578,-4.14722412055891
50.377376,-4.149944,0.105106888361045,50.378525,-4.161046,0.236173913043478,50.37735,-4.147146,0.0884485258579024,50.3621,-4.16596,0.349340518191446,0.0250402377958543,0.172836613485402,0.105106837392951,0.144173410510829,0.561061099410941,0.236173746170823,0.13594889280447,0.135062582837254,0.088448472166869,0,1,0.346042105792914,50.3773849627841,
50.383795,-4.166065,0.975059382422803,,,,50.381863,-4.164291,0.729821169647173,,,,0.923050361676562,0.986845773954557,0.975059369175849,,,,0.679413649313632,0.904462308959705,0.729821038349934,,,,,
50.37735,-4.150209,0.112232779097387,50.378533,-4.161304,0.24104347826087,50.377406,-4.147376,0.0937651039149348,50.3701,-4.12684,0.341718783105995,0.0214031027610498,0.186191934627039,0.112232725106684,0.145297581192667,0.58167586930723,0.241043309031062,0.142692229862073,0.145363066556662,0.0937650473807854,0.00708661567220687,0.981261725390431,0.338454539623781,50.3773580104,
50.377521,-4.153578,0.214964370546318,50.380248,-4.163135,0.304347826086957,50.37733,-4.150639,0.178830352827453,,,,0.0453242945357072,0.356055241718758,0.214964279021804,0.386295792462323,0.728013536925147,0.304347630225676,0.133540559957422,0.291557120753437,0.178830255103337,,,,,
50.378077,-4.155278,0.296912114014252,50.381513,-4.16395,0.344,50.377363,-4.152659,0.22571290478492,,,,0.123103701521409,0.441820720681103,0.296912000890342,0.564063578904014,0.793170887365513,0.343999791207629,0.137514309667644,0.382117955047747,0.225712788468479,,,,,
50.382098,-4.164429,0.864014251781473,,,,50.380031,-4.163002,0.655389076848719,,,,0.685631044605251,0.90409417028443,0.864014188057526,,,,0.458794565430035,0.846506738660648,0.655388926510331,,,,,
50.377412,-4.160974,0.615795724465558,50.384615,-4.166442,0.969391304347826,50.377937,-4.157393,0.43934267762204,,,,0.0300762740214326,0.729441318835009,0.615795596213263,1,0.992479600738037,0.969391276896012,0.206633887699343,0.5945257329443,0.43934251360372,,,,,-4.14964751214587
