,Elevation,Latitude,Longitude,Timestamp
95,9.6,50.377223,-4.151139,2019-03-26 16:16:50+00:00
96,9.6,50.377232,-4.151181,2019-03-26 16:16:53+00:00
97,9.8,50.377251,-4.151231,2019-03-26 16:16:57+00:00
98,9.9,50.377255,-4.151283,2019-03-26 16:17:00+00:00
99,10.0,50.377264,-4.151331,2019-03-26 16:17:03+00:00
100,10.1,50.377279,-4.151375,2019-03-26 16:17:06+00:00
101,10.2,50.377289,-4.151429,2019-03-26 16:17:10+00:00
102,10.4,50.377313,-4.151476,2019-03-26 16:17:14+00:00
103,10.5,50.377326,-4.15153,2019-03-26 16:17:17+00:00
104,10.6,50.377326,-4.151576,2019-03-26 16:17:19+00:00
105,10.7,50.377329,-4.15162,2019-03-26 16:17:21+00:00
106,10.8,50.377333,-4.151676,2019-03-26 16:17:24+00:00
107,10.9,50.377336,-4.15174,2019-03-26 16:17:27+00:00
108,11.0,50.37734,-4.151785,2019-03-26 16:17:29+00:00
109,11.0,50.377343,-4.151833,2019-03-26 16:17:31+00:00
110,11.1,50.377343,-4.151876,2019-03-26 16:17:33+00:00
111,11.2,50.37735,-4.151939,2019-03-26 16:17:36+00:00
112,11.2,50.377355,-4.151982,2019-03-26 16:17:38+00:00
113,11.3,50.377354,-4.152039,2019-03-26 16:17:41+00:00
114,11.4,50.377352,-4.152093,2019-03-26 16:17:44+00:00
115,11.5,50.377346,-4.15214,2019-03-26 16:17:46+00:00
116,11.6,50.377359,-4.152185,2019-03-26 16:17:49+00:00
117,11.6,50.377364,-4.15223,2019-03-26 16:17:51+00:00
118,11.7,50.37736,-4.152286,2019-03-26 16:17:53+00:00
119,11.8,50.377358,-4.152355,2019-03-26 16:17:56+00:00
120,11.9,50.377351,-4.152412,2019-03-26 16:17:59+00:00
121,12.0,50.37735,-4.152468,2019-03-26 16:18:02+00:00
122,12.1,50.377359,-4.152528,2019-03-26 16:18:05+00:00
123,12.2,50.377367,-4.152571,2019-03-26 16:18:07+00:00
124,12.3,50.377383,-4.152626,2019-03-26 16:18:10+00:00
125,12.4,50.377392,-4.152684,2019-03-26 16:18:13+00:00
126,12.5,50.37739,-4.152727,2019-03-26 16:18:15+00:00
127,12.6,50.377397,-4.152781,2019-03-26 16:18:18+00:00
128,12.7,50.37741,-4.152823,2019-03-26 16:18:21+00:00
129,12.8,50.377416,-4.152864,2019-03-26 16:18:23+00:00
130,12.9,50.377418,-4.152927,2019-03-26 16:18:26+00:00
131,13.0,50.377423,-4.152981,2019-03-26 16:18:29+00:00
132,13.1,50.377427,-4.153038,2019-03-26 16:18:32+00:00
133,13.2,50.377427,-4.153095,2019-03-26 16:18:35+00:00
134,13.3,50.377433,-4.153153,2019-03-26 16:18:38+00:00
135,13.3,50.377452,-4.153189,2019-03-26 16:18:40+00:00
136,13.4,50.377471,-4.153245,2019-03-26 16:18:43+00:00
137,13.5,50.377483,-4.153286,2019-03-26 16:18:45+00:00
138,13.6,50.377492,-4.153344,2019-03-26 16:18:48+00:00
139,13.7,50.377494,-4.153412,2019-03-26 16:18:51+00:00
140,13.8,50.377501,-4.153481,2019-03-26 16:18:54+00:00
141,13.9,50.377517,-4.153528,2019-03-26 16:18:57+00:00
142,14.0,50.377521,-4.153578,2019-03-26 16:18:59+00:00
143,14.2,50.377527,-4.153623,2019-03-26 16:19:01+00:00
144,14.3,50.377544,-4.15367,2019-03-26 16:19:04+00:00
145,14.4,50.377549,-4.153723,2019-03-26 16:19:07+00:00
146,14.5,50.377554,-4.153765,2019-03-26 16:19:09+00:00
147,14.6,50.377558,-4.153817,2019-03-26 16:19:11+00:00
148,14.9,50.37757,-4.153877,2019-03-26 16:19:14+00:00
149,15.0,50.377585,-4.153917,2019-03-26 16:19:16+00:00
150,15.1,50.377597,-4.153972,2019-03-26 16:19:19+00:00
151,15.1,50.377609,-4.154011,2019-03-26 16:19:22+00:00
152,15.3,50.377622,-4.154061,2019-03-26 16:19:26+00:00
153,15.4,50.377637,-4.154107,2019-03-26 16:19:29+00:00
154,15.5,50.377653,-4.154158,2019-03-26 16:19:32+00:00
155,15.7,50.377666,-4.154204,2019-03-26 16:19:34+00:00
156,15.9,50.377689,-4.15425,2019-03-26 16:19:37+00:00
157,16.2,50.377706,-4.154299,2019-03-26 16:19:40+00:00
158,16.4,50.377728,-4.154343,2019-03-26 16:19:43+00:00
159,16.9,50.377746,-4.154394,2019-03-26 16:19:46+00:00
160,17.0,50.377777,-4.154433,2019-03-26 16:19:49+00:00
161,17.2,50.377798,-4.154473,2019-03-26 16:19:51+00:00
162,17.4,50.377815,-4.154526,2019-03-26 16:19:55+00:00
163,17.6,50.377835,-4.154568,2019-03-26 16:19:57+00:00
164,17.7,50.377861,-4.154594,2019-03-26 16:19:59+00:00
165,17.9,50.377889,-4.154614,2019-03-26 16:20:02+00:00
166,18.0,50.377894,-4.154672,2019-03-26 16:20:06+00:00
167,18.2,50.377872,-4.154698,2019-03-26 16:20:24+00:00
168,18.3,50.377856,-4.154735,2019-03-26 16:20:37+00:00
169,18.5,50.377876,-4.154764,2019-03-26 16:20:44+00:00
170,18.6,50.377897,-4.154792,2019-03-26 16:20:47+00:00
171,18.8,50.377925,-4.154838,2019-03-26 16:20:51+00:00
172,19.0,50.377946,-4.154873,2019-03-26 16:20:53+00:00
173,19.2,50.377973,-4.154906,2019-03-26 16:20:55+00:00
174,19.5,50.377992,-4.154952,2019-03-26 16:20:58+00:00
175,19.8,50.378011,-4.155002,2019-03-26 16:21:01+00:00
176,20.0,50.378025,-4.155051,2019-03-26 16:21:04+00:00
177,20.2,50.378032,-4.155101,2019-03-26 16:21:07+00:00
178,20.3,50.378039,-4.155143,2019-03-26 16:21:09+00:00
179,20.6,50.378052,-4.155191,2019-03-26 16:21:12+00:00
180,20.9,50.378063,-4.155233,2019-03-26 16:21:14+00:00
181,21.1,50.378077,-4.155278,2019-03-26 16:21:17+00:00
182,21.2,50.378089,-4.155319,2019-03-26 16:21:19+00:00
183,21.3,50.378109,-4.155365,2019-03-26 16:21:22+00:00
184,21.5,50.378133,-4.155397,2019-03-26 16:21:26+00:00
185,21.6,50.378138,-4.155446,2019-03-26 16:21:29+00:00
186,21.8,50.378146,-4.1555,2019-03-26 16:21:32+00:00
187,21.9,50.378144,-4.155553,2019-03-26 16:21:35+00:00
188,22.1,50.378144,-4.15561,2019-03-26 16:21:38+00:00
189,22.3,50.378151,-4.155668,2019-03-26 16:21:41+00:00
190,22.5,50.378152,-4.15573,2019-03-26 16:21:44+00:00
191,22.7,50.378153,-4.155787,2019-03-26 16:21:47+00:00
192,22.8,50.378153,-4.155831,2019-03-26 16:21:50+00:00
193,23.0,50.378149,-4.155891,2019-03-26 16:21:53+00:00
194,23.2,50.378155,-4.155945,2019-03-26 16:21:56+00:00
195,23.4,50.378152,-4.155991,2019-03-26 16:21:59+00:00
196,23.7,50.37816,-4.156047,2019-03-26 16:22:02+00:00
197,23.9,50.378169,-4.156101,2019-03-26 16:22:05+00:00
198,24.1,50.378182,-4.156145,2019-03-26 16:22:08+00:00
199,24.3,50.378196,-4.156186,2019-03-26 16:22:11+00:00
200,24.5,50.378191,-4.156253,2019-03-26 16:22:14+00:00
201,24.7,50.378187,-4.156324,2019-03-26 16:22:16+00:00
202,24.8,50.378179,-4.156375,2019-03-26 16:22:18+00:00
203,24.9,50.378177,-4.15642,2019-03-26 16:22:21+00:00
204,25.1,50.378188,-4.15647,2019-03-26 16:22:24+00:00
205,25.2,50.378185,-4.156528,2019-03-26 16:22:26+00:00
206,25.4,50.378177,-4.15659,2019-03-26 16:22:29+00:00
207,25.5,50.378181,-4.156638,2019-03-26 16:22:32+00:00
208,25.8,50.378172,-4.156707,2019-03-26 16:22:37+00:00
209,26.0,50.378166,-4.156751,2019-03-26 16:22:39+00:00
210,26.1,50.378159,-4.156808,2019-03-26 16:22:42+00:00
211,26.3,50.378155,-4.15685,2019-03-26 16:22:44+00:00
212,26.4,50.378149,-4.156901,2019-03-26 16:22:46+00:00
213,26.5,50.378128,-4.156958,2019-03-26 16:22:49+00:00
214,26.6,50.378108,-4.157001,2019-03-26 16:22:52+00:00
215,26.7,50.378091,-4.157033,2019-03-26 16:22:54+00:00
216,26.7,50.378074,-4.157085,2019-03-26 16:22:57+00:00
217,26.7,50.378057,-4.157126,2019-03-26 16:23:00+00:00
218,26.8,50.378045,-4.157165,2019-03-26 16:23:03+00:00
219,26.8,50.378047,-4.157218,2019-03-26 16:23:07+00:00
220,26.9,50.378044,-4.157286,2019-03-26 16:23:09+00:00
221,26.9,50.378036,-4.157338,2019-03-26 16:23:12+00:00
222,27.0,50.37803,-4.157379,2019-03-26 16:23:14+00:00
223,27.0,50.378044,-4.157424,2019-03-26 16:23:17+00:00
224,27.0,50.378049,-4.157467,2019-03-26 16:23:20+00:00
225,27.0,50.378046,-4.157522,2019-03-26 16:23:23+00:00
226,27.2,50.377913,-4.158117,2019-03-26 16:27:23+00:00
227,27.2,50.377891,-4.157965,2019-03-26 16:27:25+00:00
228,27.2,50.377899,-4.158011,2019-03-26 16:27:28+00:00
229,27.3,50.37789,-4.158057,2019-03-26 16:27:31+00:00
230,27.3,50.377875,-4.158108,2019-03-26 16:27:35+00:00
231,27.3,50.377861,-4.158146,2019-03-26 16:27:37+00:00
232,27.3,50.37785,-4.15819,2019-03-26 16:27:40+00:00
233,27.3,50.377833,-4.158245,2019-03-26 16:27:43+00:00
234,27.3,50.377819,-4.158297,2019-03-26 16:27:46+00:00
235,27.3,50.377802,-4.158346,2019-03-26 16:27:49+00:00
236,27.3,50.377793,-4.158396,2019-03-26 16:27:52+00:00
237,27.3,50.377778,-4.158444,2019-03-26 16:27:55+00:00
238,27.3,50.37777,-4.158486,2019-03-26 16:27:57+00:00
239,27.3,50.377761,-4.158527,2019-03-26 16:28:00+00:00
240,27.2,50.377749,-4.158592,2019-03-26 16:28:03+00:00
241,27.2,50.377742,-4.158633,2019-03-26 16:28:05+00:00
242,27.2,50.377737,-4.158681,2019-03-26 16:28:08+00:00
243,27.2,50.377727,-4.158738,2019-03-26 16:28:11+00:00
244,27.2,50.377716,-4.158795,2019-03-26 16:28:14+00:00
245,27.2,50.377707,-4.158835,2019-03-26 16:28:16+00:00
246,27.2,50.377699,-4.158877,2019-03-26 16:28:18+00:00
247,27.1,50.377692,-4.158939,2019-03-26 16:28:21+00:00
248,27.1,50.377686,-4.15899,2019-03-26 16:28:24+00:00
249,27.1,50.377672,-4.159032,2019-03-26 16:28:27+00:00
250,27.0,50.377654,-4.159072,2019-03-26 16:28:30+00:00
251,27.0,50.377634,-4.159103,2019-03-26 16:28:34+00:00
252,27.0,50.377622,-4.159148,2019-03-26 16:28:38+00:00
253,26.9,50.377614,-4.159208,2019-03-26 16:28:41+00:00
254,26.9,50.377611,-4.159261,2019-03-26 16:28:44+00:00
255,26.8,50.377606,-4.159307,2019-03-26 16:28:46+00:00
256,26.8,50.377596,-4.159353,2019-03-26 16:28:47+00:00
257,26.7,50.377586,-4.159407,2019-03-26 16:28:50+00:00
258,26.6,50.377579,-4.159462,2019-03-26 16:28:53+00:00
259,26.6,50.377568,-4.159517,2019-03-26 16:28:56+00:00
260,26.6,50.377562,-4.159574,2019-03-26 16:28:59+00:00
261,26.5,50.377553,-4.159614,2019-03-26 16:29:01+00:00
262,26.5,50.377542,-4.159656,2019-03-26 16:29:03+00:00
263,26.5,50.377528,-4.159708,2019-03-26 16:29:06+00:00
264,26.4,50.377517,-4.159766,2019-03-26 16:29:09+00:00
265,26.5,50.377508,-4.159821,2019-03-26 16:29:12+00:00
266,26.6,50.377501,-4.159877,2019-03-26 16:29:15+00:00
267,26.7,50.377493,-4.159918,2019-03-26 16:29:17+00:00
268,26.6,50.37749,-4.159961,2019-03-26 16:29:19+00:00
269,26.6,50.377485,-4.160009,2019-03-26 16:29:21+00:00
270,26.7,50.377475,-4.160078,2019-03-26 16:29:24+00:00
271,26.8,50.377468,-4.16013,2019-03-26 16:29:27+00:00
272,26.5,50.37746,-4.160177,2019-03-26 16:29:29+00:00
273,26.5,50.377453,-4.160223,2019-03-26 16:29:31+00:00
274,26.5,50.377444,-4.160272,2019-03-26 16:29:33+00:00
275,26.3,50.377432,-4.160329,2019-03-26 16:29:36+00:00
276,26.3,50.377426,-4.160371,2019-03-26 16:29:38+00:00
277,26.2,50.377414,-4.160422,2019-03-26 16:29:41+00:00
278,26.0,50.377409,-4.160477,2019-03-26 16:29:44+00:00
279,26.0,50.377402,-4.16052,2019-03-26 16:29:47+00:00
280,25.9,50.377403,-4.160566,2019-03-26 16:29:50+00:00
281,25.9,50.377393,-4.160625,2019-03-26 16:29:53+00:00
282,25.9,50.377383,-4.160668,2019-03-26 16:29:55+00:00
283,25.7,50.377378,-4.160714,2019-03-26 16:29:59+00:00
284,25.7,50.377375,-4.160761,2019-03-26 16:30:01+00:00
285,25.8,50.377369,-4.160811,2019-03-26 16:30:03+00:00
286,25.9,50.377364,-4.160855,2019-03-26 16:30:05+00:00
287,26.0,50.37738,-4.160891,2019-03-26 16:30:09+00:00
288,26.4,50.3774,-4.16093,2019-03-26 16:30:12+00:00
289,26.9,50.377412,-4.160974,2019-03-26 16:30:14+00:00
290,27.2,50.377442,-4.161018,2019-03-26 16:30:17+00:00
291,27.5,50.377476,-4.161043,2019-03-26 16:30:20+00:00
292,27.7,50.3775,-4.161059,2019-03-26 16:30:22+00:00
293,28.1,50.377534,-4.161087,2019-03-26 16:30:26+00:00
294,28.3,50.377557,-4.161111,2019-03-26 16:30:29+00:00
295,28.6,50.377587,-4.161135,2019-03-26 16:30:32+00:00
296,29.0,50.377624,-4.161161,2019-03-26 16:30:35+00:00
297,29.4,50.377659,-4.161188,2019-03-26 16:30:38+00:00
298,29.9,50.377696,-4.161202,2019-03-26 16:30:40+00:00
299,30.2,50.377725,-4.161212,2019-03-26 16:30:42+00:00
300,30.5,50.377759,-4.161233,2019-03-26 16:30:45+00:00
301,30.7,50.377789,-4.161254,2019-03-26 16:30:48+00:00
302,31.0,50.377816,-4.161271,2019-03-26 16:30:50+00:00
303,31.2,50.377842,-4.16129,2019-03-26 16:30:52+00:00
304,31.5,50.377877,-4.16132,2019-03-26 16:30:55+00:00
305,31.8,50.377904,-4.161353,2019-03-26 16:30:57+00:00
306,32.0,50.377934,-4.161377,2019-03-26 16:31:00+00:00
307,33.1,50.377968,-4.161396,2019-03-26 16:31:03+00:00
308,34.1,50.378001,-4.161407,2019-03-26 16:31:06+00:00
309,34.6,50.378032,-4.161422,2019-03-26 16:31:09+00:00
310,34.9,50.378063,-4.161444,2019-03-26 16:31:13+00:00
311,35.3,50.378093,-4.16149,2019-03-26 16:31:16+00:00
312,35.6,50.378121,-4.16152,2019-03-26 16:31:18+00:00
313,35.8,50.378147,-4.161541,2019-03-26 16:31:20+00:00
314,36.1,50.378175,-4.161571,2019-03-26 16:31:23+00:00
315,36.4,50.378207,-4.161608,2019-03-26 16:31:26+00:00
316,36.8,50.378239,-4.161641,2019-03-26 16:31:29+00:00
317,37.1,50.378268,-4.16166,2019-03-26 16:31:31+00:00
318,37.4,50.378294,-4.16167,2019-03-26 16:31:33+00:00
319,37.8,50.378328,-4.161698,2019-03-26 16:31:35+00:00
320,38.1,50.378362,-4.161718,2019-03-26 16:31:37+00:00
321,38.3,50.378386,-4.161743,2019-03-26 16:31:39+00:00
322,38.6,50.37842,-4.161745,2019-03-26 16:31:42+00:00
323,38.8,50.37845,-4.161751,2019-03-26 16:31:44+00:00
324,38.8,50.378483,-4.161756,2019-03-26 16:31:47+00:00
325,38.8,50.378514,-4.161752,2019-03-26 16:31:49+00:00
326,39.0,50.378543,-4.161746,2019-03-26 16:31:51+00:00
327,39.3,50.378576,-4.161779,2019-03-26 16:31:54+00:00
328,39.6,50.3786,-4.161823,2019-03-26 16:31:57+00:00
329,39.8,50.37862,-4.161862,2019-03-26 16:32:00+00:00
330,40.0,50.378643,-4.161893,2019-03-26 16:32:03+00:00
331,40.2,50.378677,-4.161919,2019-03-26 16:32:06+00:00
332,40.4,50.378704,-4.161932,2019-03-26 16:32:08+00:00
333,40.5,50.37873,-4.161956,2019-03-26 16:32:11+00:00
334,40.7,50.378756,-4.161976,2019-03-26 16:32:13+00:00
335,40.9,50.37878,-4.161996,2019-03-26 16:32:15+00:00
336,41.3,50.378816,-4.162027,2019-03-26 16:32:18+00:00
337,41.6,50.378844,-4.162043,2019-03-26 16:32:20+00:00
338,41.9,50.378873,-4.16207,2019-03-26 16:32:23+00:00
339,42.2,50.378901,-4.162083,2019-03-26 16:32:25+00:00
340,42.5,50.378925,-4.162106,2019-03-26 16:32:28+00:00
341,42.7,50.378948,-4.162135,2019-03-26 16:32:31+00:00
342,42.9,50.378979,-4.162155,2019-03-26 16:32:34+00:00
343,43.1,50.379006,-4.162173,2019-03-26 16:32:36+00:00
344,43.3,50.379033,-4.162196,2019-03-26 16:32:39+00:00
345,43.5,50.379074,-4.162199,2019-03-26 16:32:43+00:00
346,43.7,50.379111,-4.162204,2019-03-26 16:32:46+00:00
347,43.9,50.379133,-4.162237,2019-03-26 16:32:49+00:00
348,44.1,50.379156,-4.162288,2019-03-26 16:32:52+00:00
349,44.3,50.379188,-4.162309,2019-03-26 16:32:55+00:00
350,44.5,50.379222,-4.162326,2019-03-26 16:32:57+00:00
351,44.6,50.379253,-4.162343,2019-03-26 16:32:59+00:00
352,44.8,50.379279,-4.162367,2019-03-26 16:33:01+00:00
353,44.9,50.379309,-4.162386,2019-03-26 16:33:04+00:00
354,45.1,50.379333,-4.16242,2019-03-26 16:33:07+00:00
355,45.3,50.379355,-4.162452,2019-03-26 16:33:10+00:00
356,45.4,50.379381,-4.162466,2019-03-26 16:33:12+00:00
357,45.6,50.379405,-4.162503,2019-03-26 16:33:15+00:00
358,45.7,50.379433,-4.162525,2019-03-26 16:33:17+00:00
359,45.9,50.379463,-4.162542,2019-03-26 16:33:20+00:00
360,46.1,50.379502,-4.162559,2019-03-26 16:33:23+00:00
361,46.4,50.379529,-4.162591,2019-03-26 16:33:26+00:00
362,46.5,50.379554,-4.162623,2019-03-26 16:33:28+00:00
363,46.7,50.379579,-4.162644,2019-03-26 16:33:30+00:00
364,46.8,50.379607,-4.162671,2019-03-26 16:33:32+00:00
365,47.0,50.379643,-4.162699,2019-03-26 16:33:35+00:00
366,47.2,50.379669,-4.162722,2019-03-26 16:33:38+00:00
367,47.3,50.379691,-4.162754,2019-03-26 16:33:40+00:00
368,47.5,50.379724,-4.162783,2019-03-26 16:33:43+00:00
369,47.6,50.379758,-4.162811,2019-03-26 16:33:46+00:00
370,47.7,50.379785,-4.162833,2019-03-26 16:33:48+00:00
371,47.8,50.379815,-4.162848,2019-03-26 16:33:51+00:00
372,47.9,50.379852,-4.162857,2019-03-26 16:33:54+00:00
373,48.0,50.379886,-4.16287,2019-03-26 16:33:57+00:00
374,48.1,50.379918,-4.162889,2019-03-26 16:34:00+00:00
375,48.1,50.379947,-4.162912,2019-03-26 16:34:03+00:00
376,48.2,50.379973,-4.162934,2019-03-26 16:34:06+00:00
377,48.3,50.379998,-4.16296,2019-03-26 16:34:08+00:00
378,48.3,50.380028,-4.16298,2019-03-26 16:34:11+00:00
379,48.4,50.380059,-4.162996,2019-03-26 16:34:14+00:00
380,48.5,50.380092,-4.163022,2019-03-26 16:34:17+00:00
381,48.6,50.380121,-4.163046,2019-03-26 16:34:20+00:00
382,48.8,50.380156,-4.163068,2019-03-26 16:34:23+00:00
383,48.9,50.380189,-4.163094,2019-03-26 16:34:25+00:00
384,49.0,50.380219,-4.163109,2019-03-26 16:34:28+00:00
385,49.2,50.38025,-4.163121,2019-03-26 16:34:31+00:00
386,49.4,50.380281,-4.163149,2019-03-26 16:34:34+00:00
387,49.6,50.380315,-4.163172,2019-03-26 16:34:37+00:00
388,49.8,50.380366,-4.163201,2019-03-26 16:34:40+00:00
389,50.0,50.38039,-4.163223,2019-03-26 16:34:41+00:00
390,50.1,50.380427,-4.163247,2019-03-26 16:34:45+00:00
391,50.3,50.380461,-4.163263,2019-03-26 16:34:48+00:00
392,50.4,50.380484,-4.163297,2019-03-26 16:34:50+00:00
393,50.6,50.380516,-4.163318,2019-03-26 16:34:53+00:00
394,50.6,50.380554,-4.163329,2019-03-26 16:34:56+00:00
395,50.6,50.380578,-4.163355,2019-03-26 16:34:58+00:00
396,50.7,50.380603,-4.163378,2019-03-26 16:35:01+00:00
397,50.8,50.380634,-4.163408,2019-03-26 16:35:04+00:00
398,50.9,50.380667,-4.163428,2019-03-26 16:35:07+00:00
399,51.1,50.380699,-4.16345,2019-03-26 16:35:10+00:00
400,51.2,50.380727,-4.163469,2019-03-26 16:35:12+00:00
401,51.4,50.380755,-4.163484,2019-03-26 16:35:15+00:00
402,51.6,50.380786,-4.163505,2019-03-26 16:35:18+00:00
403,51.8,50.380812,-4.163518,2019-03-26 16:35:20+00:00
404,52.1,50.380848,-4.163541,2019-03-26 16:35:23+00:00
405,52.3,50.380873,-4.163559,2019-03-26 16:35:25+00:00
406,52.5,50.380898,-4.163582,2019-03-26 16:35:28+00:00
407,52.7,50.38093,-4.163609,2019-03-26 16:35:31+00:00
408,52.9,50.380965,-4.163635,2019-03-26 16:35:34+00:00
409,53.1,50.381001,-4.163659,2019-03-26 16:35:37+00:00
